game_id,agent1_name,agent2_name,winner,starter,total_moves,total_duration,agent1_avg_time,agent2_avg_time,agent1_max_time,agent2_max_time,seed
0,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,12,15.498943200000213,2.2727854666663916,0.30961464999927557,3.7074765999968804,0.7068488000004436,239081663
1,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.437236999998277,1.8522633249995124,0.2051945599996543,2.4501625999982934,0.2687975999979244,53710184
2,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.828854200000933,1.9709631199992146,0.1941102199991292,2.4504170999971393,0.2690995999982988,590620971
3,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.991398199999821,1.8754981750016668,0.29728208000015,2.5095919000013964,0.5267850999989605,525901256
4,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,9,11.56872839999778,1.96786587999959,0.4314338000012867,2.4824994999980845,0.7802131000025838,479341423
5,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.987549699999363,1.8732289749996198,0.29830974000069543,2.4925179999991087,0.4409172999985458,299655412
6,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.890876299999945,1.974785239999619,0.2027044799993746,2.454288999997516,0.27973040000142646,220106707
7,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.898098300000129,1.8936715999998341,0.2641646799995215,2.5278445999974792,0.39616860000023735,186699713
8,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,11.152862300001289,1.9777328800002578,0.25202579999968294,2.472308399999747,0.4166747999988729,906070220
9,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.682465400001092,1.8744575500013525,0.23605997999984538,2.511133299998619,0.3446762999992643,68252793
10,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,19,14.417624000001524,1.2485904400004073,0.213777588888964,2.4505568999993557,0.2774173999969207,63989047
11,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,10.387134000000515,1.9837234750011703,0.4899293399997987,2.6849021000016364,0.9532166999997571,201209005
12,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,11.124420800002554,1.9851915999992342,0.2390331000002334,2.470531499999197,0.31730679999964195,469521477
13,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.707282200000918,1.8776942499989673,0.23891932000042287,2.452998299999308,0.3524051000022155,499635468
14,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,11.041655900000478,1.976729820000037,0.23089368000000832,2.4598762999994506,0.316195899999002,56985561
15,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.667551899998216,1.8567601000004288,0.24767725999918183,2.4586468000015884,0.33932419999837293,427000596
16,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.96441010000126,1.9878258600001573,0.20448790000009467,2.454318100000819,0.26781929999924614,900911954
17,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,10.931624299999385,2.111515524999959,0.4955486799997743,3.184224399999948,0.7544947999995202,473392624
18,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,17,15.926674700000149,1.4581184333328565,0.34908837500006484,3.0586498999982723,0.8585634000010032,964669077
19,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.512616399999388,1.8568561249994673,0.21660067999982857,2.4617910999986634,0.3023276000021724,597409992
20,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.958520100000896,1.9723017200012691,0.21847305999981473,2.4512762000013026,0.28949479999937466,13955983
21,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.827960200000234,1.8695222750011453,0.2694988400005968,2.492482600002404,0.4114923999986786,342865762
22,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,16,16.492188599997462,1.8509443624998312,0.2096528500005661,2.453586499999801,0.2729237000021385,907557512
23,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.429024000000936,1.853397275000134,0.20248787999953494,2.460421200001292,0.2758883999995305,730682427
24,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.864027999999962,1.970881240000017,0.20143079999979818,2.4510330999983125,0.2589287999981025,596724164
25,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,14,9.371952000001329,1.0802493428574442,0.2579579714292777,2.455583499999193,0.3799448999998276,333889688
26,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,11,11.307501999999658,1.6595989500007515,0.26919425999949453,2.5254911000010907,0.42509900000004563,462382781
27,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,13,11.419557600002008,1.659730983334157,0.20808362857133034,2.4956605000006675,0.2835942999990948,722831292
28,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,22,16.910982900000818,1.3571120545457234,0.17955651818192564,2.4502107000007527,0.25913130000117235,219494902
29,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.391452600000775,1.8537583749994155,0.19467582000070252,2.451532400002179,0.26232009999876027,199170184
30,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.808328800001618,1.9720108000001346,0.18906889999925625,2.4523784999983036,0.25657009999849834,815887678
31,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.399267700002383,1.8526441249996424,0.19723152000078698,2.451274499999272,0.264284900000348,207696843
32,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.835651999997935,1.9704198400002497,0.19599938000028488,2.4508174000002327,0.26778059999924153,770902343
33,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.534396399998514,1.8552595749997636,0.22205527999976765,2.456782799999928,0.32927489999929094,738639288
34,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.825206900000921,1.9707560999995621,0.19367596000010961,2.4520554000009724,0.2570607000016025,568054227
35,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.479661200002738,1.8491969249998874,0.21628033999950275,2.446825999999419,0.2966480000031879,93309105
36,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.8339455000023,1.970748239999375,0.1954278400000476,2.4503996999992523,0.2586952999990899,986607411
37,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.404467500000464,1.8536231500002032,0.19752198000060162,2.4504290000004403,0.2718535999993037,268062140
38,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.90742870000031,1.969706299999234,0.21123048000154085,2.450747999999294,0.3347645000030752,812896393
39,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.376039499999024,1.851370350000252,0.19366309999968506,2.449025800000527,0.25646530000085477,169222132
40,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.816413100001228,1.970922860000428,0.19174633999937213,2.450420600001962,0.2541835000010906,629595552
41,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.396296700000676,1.8522873249985423,0.19697586000038428,2.451327399998263,0.26312350000080187,776605304
42,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.894990799999505,1.9727942000004988,0.20543264000079944,2.4550353000013274,0.33753360000264365,412936598
43,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,11,11.129929000002448,1.9793208399991271,0.20483479999954093,2.4897629999977653,0.28059599999687634,149368553
44,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,17,14.084771499998169,1.3808339333336335,0.2064528999999311,2.4507849000001443,0.2507651999985683,98407116
45,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.580887299998722,1.8526382999998532,0.23359765999994125,2.453189299998485,0.38332420000006096,489407815
46,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,18,14.119849099999556,1.381678811111164,0.18640436666707197,2.449304600002506,0.24763460000031046,621455910
47,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.37969080000039,1.851433449999604,0.19424443999960203,2.45012990000032,0.25575970000136294,171351960
48,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.806924099997559,1.970395599999756,0.1903519999992568,2.452289599998039,0.2700288999985787,499914620
49,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.401794599998539,1.8517812499994761,0.1984874400004628,2.450874499998463,0.2554042000010668,216898920
50,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,19,14.274077500002022,1.2458762299993396,0.20086306666659462,2.4526774999976624,0.2572303999986616,816314859
51,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,16,12.064582399998471,1.2466840249990128,0.260641174999364,2.4491153999988455,0.5025671000003058,596943772
52,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.85068119999778,1.9711618799978168,0.19845377999954508,2.4529145999986213,0.2615245999986655,973691209
53,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.406727800000226,1.8515109749996554,0.19963467999914428,2.448818199998641,0.276528700000199,783471136
54,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.798120799998287,1.9701910999989196,0.1888299800004461,2.4504514999971434,0.2546144000007189,349297012
55,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.398218299997097,1.851023350000105,0.1983672000002116,2.4495367999988957,0.26053179999871645,794957572
56,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.828339699997741,1.972513700001582,0.19252138000083505,2.4609608000027947,0.2543815999997605,762938025
57,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.394415999999183,1.8521616750003886,0.19681127999938325,2.450427400002809,0.25615509999988717,449912919
58,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.83084450000024,1.97068700000018,0.1948486800007231,2.4531927999996697,0.2540490999999747,573330498
59,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,12,8.858885499997996,1.246175466666197,0.22974539999874347,2.4520214999974996,0.25621379999938654,153335723
60,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.93651619999946,1.9733373000010033,0.21326978000070085,2.457456000000093,0.30477630000314093,367517440
61,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.472205699999904,1.8507113499999832,0.21336938000022201,2.4514856999994663,0.28477750000092783,525727461
62,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.82423469999776,1.9704204800000298,0.19371112000080756,2.452717099997244,0.2577982000002521,350904183
63,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.406279200000426,1.8527861000002304,0.1986613999994006,2.450651300001482,0.26439530000061495,992696249
64,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,25,17.543590999997832,1.153453976923629,0.21168086666663535,2.4515782999988005,0.42642460000206484,814874363
65,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.643269899999723,1.8600901500003602,0.23987918000057107,2.464731899999606,0.419652300002781,579708537
66,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.92270599999756,1.9713206400010677,0.21256176000097185,2.4503323000026285,0.32870010000260663,471619987
67,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,17,11.709732499999518,1.2499723624996477,0.1893735888891873,2.451827000000776,0.26288150000254973,696391871
68,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.912523299997702,1.9757857399992644,0.20616835999899194,2.4645092000027944,0.3221899999989546,120125830
69,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.417964000000211,1.851951549999285,0.2015587800000503,2.4488552999973763,0.274628399998619,491876988
70,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.952303300000494,1.9787499799989745,0.21107853999928922,2.474649199997657,0.2935701999995217,68934737
71,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.41004950000206,1.854923549999512,0.19751997999992454,2.4554590999978245,0.26307429999724263,677430270
72,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.815686199999618,1.970315860001574,0.19216169999926933,2.4500947000015003,0.2561929000003147,861494829
73,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.38428389999899,1.8523544499985292,0.19456690000006346,2.4500991999993857,0.26150350000170874,574969167
74,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.796024100000068,1.9705251000006683,0.18813172000009218,2.4497882000032405,0.2656950999989931,142138944
75,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.377016599999479,1.854507150000245,0.19125678000054905,2.455903699999908,0.2588348999997834,453082198
76,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.885762599998998,1.9725150599995687,0.20399535999968066,2.451933899999858,0.324839000000793,675765611
77,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.383004499999515,1.8509845500002484,0.19517129999949248,2.4491764000013063,0.2664691000027233,456612023
78,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,9,10.84830129999682,1.9636567399989873,0.25689232499826176,2.451323000001139,0.31409229999917443,1072090968
79,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.3577555999982,1.8508695000009538,0.1903593399998499,2.4489580000008573,0.2602349000007962,849613032
80,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,17,14.037244600000122,1.3796226444444781,0.20173156249984459,2.4501759999984642,0.2564609000000928,985376852
81,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.374125299997104,1.8514512249994368,0.19325066000019434,2.450334599998314,0.2627022999986366,306814401
82,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.882250899998326,1.9719568799999252,0.20382066000020133,2.4517960000011954,0.3165860999979486,568825839
83,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.55172390000007,1.8580250750019331,0.22339333999989322,2.4716590000025462,0.3635732000002463,299853838
84,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.81237119999787,1.9700026000005892,0.1917890000004263,2.450755100002425,0.24048469999979716,529628540
85,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.377265099999931,1.8550187250002637,0.19098600000070293,2.4508712999995623,0.26137370000287774,564233310
86,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,9,10.713698800002021,1.9589432799999487,0.22911457499867538,2.450712300000305,0.2704535000011674,920054627
87,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.355936899999506,1.8507246499993926,0.1903286000000662,2.450495900000533,0.25352380000185804,857706059
88,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.788463100001536,1.9702400599984684,0.18687059999938355,2.451294299997244,0.2610903999993752,777381451
89,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.383910299999116,1.8525865499996144,0.19423812000022736,2.450538699999015,0.2681100999980117,470987740
90,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.779378200000792,1.9717726200004109,0.18354526000111945,2.452756500002579,0.25800680000247667,297065154
91,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.388018199999351,1.8511431000006269,0.19626874000023237,2.451455200000055,0.26599780000105966,1059817199
92,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.98347830000057,1.9767528800002765,0.21936398000034388,2.4870802000004915,0.39056970000092406,195226476
93,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.416489100000035,1.8535567250000895,0.19998065999898246,2.452106200002163,0.27058369999940624,101181642
94,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.86429390000194,1.9702653800006373,0.202008799999021,2.4505881000004592,0.31262950000018463,235469722
95,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,16,11.682004800000868,1.2486987874999613,0.2109506624997266,2.449321600000985,0.27197399999931804,328224239
96,MCTS_C0.5,Baseline_Greedy,MCTS_C0.5,agent1,21,16.973518399998284,1.3626545999994215,0.19753777000078115,2.4514836999987892,0.2628227999994124,343558720
97,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,11,11.09937379999974,1.972108039999148,0.20589771666648934,2.4566577000005054,0.28335209999931976,906581620
98,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,10,10.89421990000119,1.9711216399999103,0.2071903199997905,2.4512398000006215,0.3435810999981186,136424712
99,MCTS_C0.5,Baseline_Greedy,Baseline_Greedy,agent1,9,8.413236500000494,1.8546176750014638,0.19847865999981879,2.4588131999989855,0.25987069999973755,826281506
